MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,FractionCSP3,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_NH0,fr_NH1,fr_Ndealkylation2,fr_Nhpyrrole,fr_amide,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_para_hydroxylation
0.29,2.844,446.543,5,2,5,2.844,139.22,1.5721529114361803,1284.1359415808495,21.35516038331214,16.152953531612095,17.785946693467547,14.231331384539581,9.542945210176198,12.529328016898399,7.2101316411883625,10.709489678597608,5.068723505715071,7.892591605723044,3.4638900305552554,5.5322949002886395,20.046582306815168,16.835593968657875,9.79096695103555,24.648689083242825,0.0,10.30076712495354,446.108247184,0.25,30.0,424.37800000000027,20.731065966955285,7.951819003993079,4.312220964860018,175.37982759235078,12.878543327486883,12.878543327486883,0.24258892922334133,0.029597095725663713,0.24258892922334133,-3.7417022310574333,2.8004000000000016,115.45070000000003,446.5540000000003,3.0,8.0,0.0,1.0,2.0,3.0,6.0,2.0,10.0,5.0,1.0,1.0,158.0,0.0,0.0,0.0,26.958546227213024,6.4208216229260096,67.4389468620065,4.0,9.289194512243443,5.138973737607942,29.05343181981358,54.59730361615449,10.455762341614273,39.21430129272647,19.26246486877803,64.38827056719003,122.45999999999998,4.820407403051348,8.928805637613213,1.3030525011709804,0.553234511333357,14.500870350539554,1.1224708741289904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0.317,4.854,484.632,3,2,8,4.854,78.09,1.2177562649351448,1201.446662985599,24.959608389997218,21.1852507876863,21.1852507876863,17.511570350697117,13.25654136813894,13.25654136813894,10.506100546143069,10.506100546143069,7.860878017119603,7.860878017119603,5.725491384640204,5.725491384640204,0.0,9.589074368143644,17.353284711086356,31.3772144865525,25.24677318806202,51.912354631378065,484.283826392,0.43333333333333335,36.0,448.3560000000003,24.291749462832463,10.688142569709365,5.530644380638423,213.03806296478015,13.114926264743325,13.114926264743325,0.2222517890269334,0.07956019845723916,0.2222517890269334,-0.36977843741822825,4.975700000000004,141.24439999999987,484.6440000000002,2.0,6.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,8.0,1.0,1.0,188.0,0.0,0.0,14.68775617644468,0.0,61.0181252390805,67.19955732727006,5.0,20.414061951458883,0.0,76.29189788755603,77.11206258924541,5.316788604006331,39.4982300412161,67.460510333573,54.59730361615449,78.09,27.131498813369305,10.959074764740617,6.735964785993165,0.17708005964093676,18.892668154045534,0.5327122009953761,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
2.292,3.482,488.603,8,1,6,3.096,122.06,1.8801396614710268,1321.4593672200024,24.83613433532446,20.53107304385677,21.347569624784498,15.928907349497814,11.332557436443317,12.772620765243955,9.5885875666498,11.526522546591474,5.965728489342458,7.860365355938868,4.082307515977771,5.5312571695305985,10.023291153407584,13.524324379169643,22.014866779349855,0.0,34.74262078143968,14.982570060098723,488.22057450400007,0.5217391304347826,34.0,456.35800000000023,24.367281858677607,8.788143942360403,4.347204611638685,199.77838770990488,13.377889433614989,13.377889433614989,0.2426835107384845,0.13974480610145346,0.2426835107384845,-3.7109815129755606,2.3682,129.52960000000004,488.61400000000026,1.0,10.0,0.0,1.0,1.0,3.0,9.0,1.0,11.0,5.0,1.0,1.0,184.0,0.0,0.0,4.681802935145185,13.401775505276145,20.771211599071872,32.17051038775264,4.0,28.95356750748735,7.04767198267719,38.00542274367705,23.893029200233293,4.736862953800049,82.31147145749739,33.38887679361096,23.094584680902607,113.68,11.276493298345837,15.32391809581684,1.7302208007580597,0.4050281008740615,4.706229646951373,10.47575101881436,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
87.76,-0.229,313.351,4,2,3,-0.233,70.67,1.8120229805043742,742.2488538303234,16.233840039752504,12.912080963968199,12.912080963968199,11.185871848001627,7.531219147092286,7.531219147092286,5.447875239217719,5.447875239217719,4.001307249308626,4.001307249308626,2.802294497860983,2.802294497860983,0.0,9.589074368143644,17.508287453551475,12.10820789760957,30.33183534230805,10.30076712495354,313.142641468,0.29411764705882354,23.0,294.20500000000004,15.301626275510207,6.66159276238387,3.2671457814168754,133.6382521227638,12.763726694381456,12.763726694381456,0.2587267902400918,0.09968164735029772,0.2587267902400918,-0.29085841255439004,1.1701999999999995,86.70390000000003,313.357,2.0,6.0,0.0,1.0,1.0,2.0,4.0,2.0,6.0,3.0,1.0,1.0,120.0,11.466446624403513,0.0,9.589074368143644,0.0,30.33183534230805,5.563451491696996,3.0,15.200676855804016,0.0,6.041840829147961,64.07575304490055,15.612918452858388,42.535134740164445,21.963280996613772,47.38958316645456,74.43,28.451491967760525,3.4264611415553876,1.236220564098,0.16118045057529207,11.4414212287011,1.9092706758629379,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.05,4.476,374.543,3,0,5,4.475,77.56,2.0876517109403196,796.6953566167169,18.844570503761737,16.63244870042302,17.448945281350746,12.510769012897685,9.848712334480714,10.66520891540844,7.05945665744245,8.05852742420523,5.499323198418537,6.673014391432181,4.000226768383067,5.177493421568292,0.0,4.794537184071822,5.907179729351506,71.19622068183435,6.923737199690624,42.47874678141066,374.21403258,0.65,26.0,344.31400000000014,19.08217215837655,7.905277326888769,3.3117622603532997,159.9772747720105,13.33921453766692,13.33921453766692,0.26404619095017934,0.1807407407407411,0.26404619095017934,0.1807407407407411,4.559040000000004,109.41650000000007,374.55400000000026,0.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,6.0,5.0,1.0,1.0,142.0,5.907179729351506,0.0,4.794537184071822,9.967957041894417,6.923737199690624,58.941686782163515,3.0,14.867866772744893,0.0,66.34381331930511,16.26500318339822,4.899909730850478,46.45115654898208,67.51403845824595,0.0,49.330000000000005,28.82513306248425,1.05343324829932,1.0391912320483752,1.9168906420592933,0.3712361426051899,13.110052687945904,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
86.074,1.414,252.703,4,1,4,1.416,68.52,2.0123837786827727,454.15817877601165,12.25071237662706,9.578134065646774,10.334063011665227,8.164703797946446,5.247647335731725,5.625611808740953,3.773997923809257,4.210433704281242,2.5545943974533882,2.749774412043095,1.367842065496558,1.4654320727914114,0.0,0.0,12.083681658295921,0.0,13.847474399381248,25.367405975148994,252.08902209599998,0.4,17.0,239.605,11.785459943965801,5.093268884856856,2.9074505658817005,104.06757159343753,5.71683436728771,5.71683436728771,0.2224580624135771,0.12303287981859401,0.2224580624135771,0.12303287981859401,1.7830999999999997,64.85970000000002,252.70900000000003,1.0,6.0,0.0,0.0,0.0,2.0,6.0,1.0,7.0,4.0,0.0,0.0,90.0,0.0,0.0,0.0,19.63373849798681,11.600939890232516,13.847474399381248,2.0,24.732420306287846,0.0,25.93115605767717,30.070960606496563,5.316788604006331,30.774261135435808,19.88931522852921,25.04832729275524,68.52000000000001,12.084693239860988,7.80511316872428,0.0,0.549875283446712,0.2728273809523807,4.075971102432742,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,1.123,292.314,5,0,3,1.123,102.8,2.3227772438362457,889.4983981213362,14.438793109825921,11.206304594231458,12.022801175159184,9.524075805453153,5.933081941477851,6.749578522405577,4.417935361205263,5.6211302731999755,3.2578387425068387,4.3730937443070035,2.058040065626305,3.049506349672477,11.659048686155323,9.589074368143644,6.544756405912575,25.33902225462884,13.847474399381248,14.819523283048294,292.06301124399994,0.3333333333333333,20.0,280.22400000000005,12.79567188517576,4.410306001086755,1.7190467535094407,116.97026031627308,12.160705309901738,12.160705309901738,0.3516603124479527,0.20766510770975044,0.3516603124479527,-0.5158052773578568,0.8955399999999999,74.12,292.32000000000005,0.0,7.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0,2.0,0.0,0.0,104.0,0.0,11.659048686155323,4.794537184071822,18.86101324642601,0.0,19.410925891078243,3.0,19.165157870655225,0.0,20.392230805293824,27.252199342438132,5.689743398203474,32.244260699884606,10.440598685398296,11.121857258836364,78.49000000000001,29.707918556311412,5.09260723733938,1.1732631277819776,-0.5158052773578568,0.0,3.7659261358864535,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
56.91,1.674,269.342,3,1,2,0.473,44.7,2.054204330840863,642.5167152816738,13.94938298937633,11.672554490537353,11.672554490537353,9.754020195423491,7.121173864305909,7.121173864305909,5.305963412878965,5.305963412878965,3.8488139411853783,3.8488139411853783,2.749866992505619,2.749866992505619,0.0,4.794537184071822,11.601107724199966,42.75198703591962,37.255572541998674,10.415470412307368,269.152812228,0.375,20.0,250.19599999999994,13.062128211576638,5.588493824200155,2.514536342070173,118.00142415895631,12.202878243890147,12.202878243890147,0.2667930505151516,0.008408446712018236,0.2667930505151516,0.008408446712018236,2.1432200000000003,79.81070000000004,269.348,1.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,104.0,5.559266895052007,0.0,4.794537184071822,4.681802935145185,30.33183534230805,38.41834474906479,3.0,15.097273347452553,0.0,25.807221274690605,52.315457981590484,10.876055499058339,22.86999755527137,24.446935566696975,41.192739594841484,46.92,12.202878243890147,7.960594344027785,2.9137802343159493,0.0,11.969638082276067,3.851355190224237,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78.166,1.144,358.395,6,2,4,1.144,112.57,1.4309535458801064,852.4233733581672,17.93251065250177,14.532260822449604,14.532260822449604,12.686673185801062,9.125428103999026,9.125428103999026,6.766911934140235,6.766911934140235,4.805855935753861,4.805855935753861,3.458815161760816,3.458815161760816,0.0,9.589074368143644,30.063508699050885,56.20313084702754,0.0,25.59681254985665,358.175338564,0.5882352941176471,26.0,336.2260000000001,16.893676945122408,7.364907460058,3.668439231955964,149.7122808582728,12.264635928445452,12.264635928445452,0.2670078295624309,0.09535285432429963,0.2670078295624309,-0.38327569916855597,1.1204999999999994,92.69540000000002,358.4020000000001,2.0,9.0,1.0,1.0,0.0,2.0,7.0,2.0,9.0,4.0,1.0,1.0,138.0,5.559266895052007,0.0,20.004544780451013,4.681802935145185,6.4208216229260096,44.08838122925306,4.0,24.961826880995506,0.0,57.59447415414296,33.501955132130824,10.876055499058339,37.47588857485993,55.289858486923734,10.860904252533432,114.78999999999999,28.748070263637544,13.786328576209078,1.6839129239878143,0.40971661336966214,1.614351015480164,0.5514774980672623,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
52.37,2.809,365.318,3,2,3,1.669,66.58,2.2680084299375354,656.120062244696,16.759148545064335,13.204288456541642,15.53264292950628,9.902213992520808,7.169858465228096,9.408950658840944,7.193970444692183,9.720008593314288,3.69478018984165,5.931947868208057,3.3716501887219863,5.370050908653938,10.023291153407584,8.417796984328938,27.037808123173754,0.0,0.0,37.73383226722092,364.077904304,0.6,22.0,343.15000000000003,18.015106103198324,5.947403122759473,4.356809739717429,142.17708370893175,12.620895061728394,12.620895061728394,0.24185565718248916,0.02389959687578802,0.24185565718248916,-3.707615740740739,3.5809000000000024,91.09920000000005,365.3260000000001,2.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,1.0,124.0,0.0,0.0,0.0,13.139891848781026,23.20187978046503,58.73569324999934,2.0,10.038883468458419,0.0,62.551766854046946,28.244367832867482,10.038883468458419,25.53748831824359,40.53659204461451,23.094584680902603,58.2,0.02389959687578802,4.039950641779347,-0.2915392293748773,0.0,4.281622732426303,8.28401878446852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.48,3.692,416.448,4,1,8,3.692,69.04,1.439837103158305,1146.730147574683,21.468044558434503,16.740325952651236,16.740325952651236,15.20350993820667,9.878169617921829,9.878169617921829,6.821869473715623,6.821869473715623,4.658196482792238,4.658196482792238,3.157329599212792,3.157329599212792,0.0,9.184952231746642,18.33128253491032,11.126902983393991,36.52867891392113,15.399448933254577,416.164854132,0.125,31.0,395.2880000000002,20.28,9.666864961332541,5.135802469135802,178.8798005492677,14.430410252372042,14.430410252372042,0.2575024460505699,0.06362856082643265,0.2575024460505699,-0.3385003416150394,3.9464000000000024,115.79870000000003,416.4560000000001,1.0,6.0,0.0,0.0,2.0,4.0,5.0,1.0,7.0,8.0,0.0,0.0,156.0,5.907179729351506,0.0,14.460318640164214,4.39041504767482,30.33183534230805,41.96165390246666,4.0,20.08125186839976,0.0,6.544756405912575,91.13778930896285,10.05365155780638,33.82328136417043,0.0,85.32056846791696,69.03999999999999,16.089400559153177,7.393991500155822,2.6550310969031843,0.07903871920830663,19.415768112410383,0.7367417308087396,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
4.64,2.692,424.536,4,0,5,2.687,65.98,1.608888966687392,962.7799691854024,21.79431797206756,18.54876868039465,18.54876868039465,15.041713895658193,11.390946902092677,11.390946902092677,8.802854463269675,8.802854463269675,6.002891339974074,6.002891339974074,4.353334938296197,4.353334938296197,0.0,9.589074368143644,11.466446624403513,50.28459007621268,23.099010936235306,23.731362651178934,424.247440884,0.5416666666666666,31.0,392.2890000000002,21.403880582221188,9.537669851940215,4.754403604777324,183.1915488385446,13.70032990047871,13.70032990047871,0.25904038621184405,0.02307686654908858,0.25904038621184405,-0.0627986979561097,2.9669000000000008,120.94350000000007,424.5450000000003,0.0,7.0,0.0,2.0,0.0,2.0,6.0,0.0,7.0,5.0,1.0,1.0,166.0,11.466446624403513,0.0,9.589074368143644,4.9839785209472085,26.334663090768867,37.31310505186264,4.0,14.450987899589041,5.917906046161393,46.075517296997866,52.0734954111288,15.196039579702534,53.14407521710376,49.161855938776554,35.25684902953134,67.67,35.005827849376175,0.0,1.3764122890353612,1.6770390505850874,7.4103188990563424,8.001264055923736,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.03,3.34,346.426,3,0,4,3.34,34.7,1.5624514301969858,1028.2267320904496,17.346724214874865,14.713246051479244,14.713246051479244,12.89897948556636,9.21881001581141,9.21881001581141,6.75653646692365,6.75653646692365,5.173885666369742,5.173885666369742,3.7766681586695237,3.7766681586695237,0.0,0.0,0.0,56.42782276314078,6.06636706846161,68.59548410420958,346.179361324,0.2857142857142857,26.0,324.2580000000001,15.61137247470989,6.590892054687335,2.6941196555700846,151.98430257362537,5.464616949511291,5.464616949511291,0.21502451280688883,0.8366758823105255,0.21502451280688883,0.8366758823105255,3.2882000000000016,103.38300000000005,346.4340000000001,0.0,5.0,0.0,1.0,2.0,4.0,5.0,0.0,5.0,4.0,1.0,1.0,132.0,0.0,0.0,9.300604337112272,4.9839785209472085,42.46456947923127,12.13273413692322,5.0,18.851682505850835,0.0,6.544756405912575,60.794147187767564,0.0,51.699715652614394,0.0,60.794147187767564,34.7,7.4346784454522545,0.0,4.6189960188620915,1.0123263888888892,18.936587660963355,5.651393679683167,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0
0.12,4.697,345.394,3,2,5,4.692,58.79,1.7841655499497686,1038.7571123615794,17.93251065250177,14.385199088425798,14.385199088425798,12.741514740667455,8.507548484196997,8.507548484196997,5.870574662289136,5.870574662289136,4.077575636045731,4.077575636045731,2.9076445835404825,2.9076445835404825,0.0,5.106527394840706,5.749511833283905,34.15931759311568,72.11857899371999,5.316788604006331,345.14772684800005,0.09523809523809523,26.0,326.25000000000006,16.02313979590381,6.800214064931613,3.0668662727238516,151.07092530188808,9.842037554250549,9.842037554250549,0.1427951241779424,0.2144198330385758,0.1427951241779424,0.2144198330385758,4.849200000000003,103.18650000000001,345.40200000000004,2.0,5.0,0.0,0.0,2.0,4.0,5.0,2.0,5.0,5.0,0.0,0.0,130.0,0.0,0.0,4.400694606261793,4.9839785209472085,18.19910120538483,55.4546737473835,4.0,9.384673127209002,0.0,6.923737199690624,72.9268813246908,10.05365155780638,21.098082486562625,6.923737199690624,72.9268813246908,58.78999999999999,4.731843135019542,13.28810780179401,3.3915830609485917,1.8947506507931855,20.79632097756494,2.6049740094351037,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
0.29,3.638,469.553,5,1,8,3.638,98.25,1.6161543064335016,1283.001866542949,23.587211190881014,18.86849648123592,19.684993062163645,15.844903684030452,10.827784713702675,12.267848042503315,7.605952654107801,9.468262930137364,5.455105758078922,7.233631614813779,3.916851599938581,5.49192041709712,15.930470882759089,13.212334168400758,10.589411470366237,5.563451491696996,32.046575604766076,5.316788604006331,469.16714196400005,0.2916666666666667,33.0,442.34700000000026,22.72392416841038,9.187181507178972,4.406905048162818,193.3375135061623,13.343867475266354,13.343867475266354,0.2719204053173152,0.06939976775068812,0.2719204053173152,-3.8031787353626245,3.8262000000000027,126.82400000000003,469.5630000000002,1.0,8.0,0.0,1.0,2.0,3.0,6.0,1.0,9.0,8.0,0.0,0.0,174.0,15.930470882759089,0.0,9.099753175368056,8.417796984328938,18.19910120538483,50.09721578785069,4.0,4.567099647791355,7.04767198267719,25.163779497825033,65.98515960585142,19.09573050290266,38.650596696410204,29.899391069998526,59.62326359482373,89.86999999999998,13.153178829931626,2.828041565200205,2.339122245432672,0.6523187912528954,14.04711906089758,5.020912864187272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0
67.179,-0.102,323.367,5,2,6,-1.197,101.84,1.6960105897248523,709.4489972594332,15.416002794556722,11.858334056892847,12.674830637820573,10.649796472696188,6.984367761631674,8.467531009226066,4.972693858528397,6.670611495571946,3.391365973417074,4.677768493509217,2.229536319359707,3.1572726597272087,10.023291153407584,8.417796984328938,17.7410021963561,25.073785926448156,0.0,15.022861989405627,323.093977024,0.35714285714285715,22.0,306.23800000000006,15.01337196208104,6.469485427156462,3.4619220177785337,128.29539947817622,12.051150636180397,12.051150636180397,0.27375022700771434,0.08762119971445359,0.27375022700771434,-3.664123546023348,0.8937999999999995,78.87320000000004,323.3740000000001,2.0,7.0,0.0,1.0,0.0,2.0,6.0,2.0,8.0,6.0,1.0,1.0,118.0,10.023291153407584,0.0,4.9839785209472085,13.139891848781026,0.0,31.164679234223414,3.0,15.022861989405627,0.0,24.16182381928211,42.41940283594704,14.775746422258468,32.5952547048496,11.984273114623004,46.36538168399861,93.46000000000001,4.040570987654321,3.1101333529151893,0.7333621504157222,0.5956897203325782,4.6681493781958245,1.818330366664827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99.99,4.244,538.476,4,2,7,3.07,66.73,1.0881746047489158,1119.4860040957037,24.036958659186848,19.842087200855218,21.42808373996992,17.13616292858424,12.481593920866963,13.274592190424316,9.385789754347591,10.24012665352211,6.793176991310099,7.412884849649738,4.798740532898725,5.318399125673838,0.0,4.794537184071822,11.949020558499466,74.19275136208023,36.39820241076966,49.66253204219731,537.162703984,0.39285714285714285,35.0,506.2300000000003,24.100689538488005,11.417315417615194,6.341146883681969,214.70973683401408,12.703262166974257,12.703262166974257,0.28672947268225346,0.13990965863989535,0.28672947268225346,-0.13990965863989535,5.234300000000005,140.57089999999985,538.4860000000003,2.0,6.0,0.0,2.0,2.0,3.0,5.0,2.0,7.0,7.0,2.0,2.0,184.0,5.907179729351506,0.0,9.694446914922299,0.0,36.39820241076966,84.53166296702199,5.0,15.533486938863138,0.0,44.37385011451288,76.46008911101997,15.37044016181271,49.13192230074854,41.801522586347296,69.55354113750187,66.74000000000001,15.145886334116373,6.525224683455424,2.234652663107751,1.8621715094685134,20.026601739431886,4.831515337178662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
44.29,3.886,381.218,5,1,5,3.269,72.83,2.6003839764173833,789.650800352307,17.361442840636293,13.26757230712314,14.853568846237845,10.63604757224923,6.906842191780325,7.699840461337677,6.016104984569546,6.8091032541268985,3.0907953125438636,3.893533133197456,2.085181598247361,2.6598510834984705,17.53966138688739,14.69560176298435,11.3129633249809,0.0,0.0,15.929943897949348,380.025935744,0.29411764705882354,23.0,364.0860000000002,17.276638606212376,6.197548171057317,3.6401794767204714,141.87957846894707,12.257334971025447,12.257334971025447,0.341998274183485,0.028996126228269192,0.341998274183485,-0.6817247968848801,4.049800000000003,89.82080000000002,381.22200000000015,1.0,5.0,0.0,0.0,2.0,2.0,5.0,1.0,6.0,2.0,0.0,0.0,122.0,0.0,11.938610575903699,0.0,9.589074368143644,6.06636706846161,65.67270513133565,2.0,0.0,0.0,26.37226241005556,39.86509077307284,0.0,29.755986323005622,41.48718895060951,28.738187789678854,72.83,23.89780264541155,11.526755479969765,-0.29835040314590255,-1.3115234473419004,6.352135180461073,5.230353549343674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0
